product_id,category_id,unit_of_measure,unit_cost_rwf,selling_price_rwf,product_status,reorder_point_units,lead_time_buffer_days,movement_type,quantity_ordered_units,quantity_fulfilled_units,remaining_stock_units,order_id,customer_id,region,lost_sale_qty_units,po_id,supplier_id,transaction_date,landed_cost_rwf
HUB-SOY-331,Seeds,Packet (2kg-5kg),22155,26525,sold,919,20,Sale,26,26,11466,fde3dc72,AGRO-DEALER-186,Rubavu,0,PO-INTL-90373,Agrotech,5/26/2025 16:00,28802
HUB-DAP-281,Fertilizers,Bag (50kg),26793,32619,sold,1373,14,Sale,73,73,17199,4a34492c,AGRO-DEALER-86,Nyagatare,0,PO-INTL-62066,Agrotech,5/26/2025 20:00,34831
HUB-CYP-514,Pesticides,Bottle (1L/500ml),36469,46587,sold,1438,21,Sale,21,21,13627,bf321e7f,AGRO-DEALER-101,Rubavu,0,PO-INTL-93569,Agrotech,5/26/2025 21:00,47410
HUB-CLI-982,Seeds,Packet (2kg-5kg),9093,11390,available,1342,32,Purchase,0,0,11841,034e746a,AGRO-DEALER-156,Musanze,0,PO-INTL-18314,Bakhresa Group,5/27/2025 1:00,11821
HUB-DAP-582,Fertilizers,Bag (50kg),35262,41391,sold,894,41,Sale,83,83,17116,f139367c,AGRO-DEALER-191,Huye,0,PO-INTL-56157,Bakhresa Group,5/27/2025 6:00,45841
HUB-PIC-799,Equipment,Unit (Piece),13115,17527,available,871,27,Adjustment,0,0,10805,eb85ada2,AGRO-DEALER-50,Rubavu,0,PO-INTL-68436,Bakhresa Group,5/27/2025 13:00,17050
HUB-KNA-964,Equipment,Unit (Piece),21296,29743,sold,1467,24,Sale,67,67,12125,e0b6232b,AGRO-DEALER-81,Nyagatare,0,PO-INTL-36849,Yalla Yalla Ltd,5/27/2025 21:00,27685
HUB-CLI-948,Seeds,Packet (2kg-5kg),40296,52099,sold,979,29,Sale,24,24,11817,d0f2a997,AGRO-DEALER-135,Huye,0,PO-INTL-96669,Bakhresa Group,5/28/2025 0:00,52385
HUB-HYB-389,Seeds,Packet (2kg-5kg),16889,19995,sold,1179,44,Sale,33,33,9312,f98876c2,AGRO-DEALER-47,Nyagatare,0,PO-INTL-13285,Yalla Yalla Ltd,5/28/2025 6:00,21956
HUB-PIC-773,Equipment,Unit (Piece),38688,46516,sold,1406,29,Sale,80,80,10725,9f5c3aa1,AGRO-DEALER-163,Huye,0,PO-INTL-57708,Yalla Yalla Ltd,5/28/2025 8:00,50294
HUB-PIC-574,Equipment,Unit (Piece),17622,23741,sold,599,14,Sale,62,62,10663,4f2d0ae5,AGRO-DEALER-5,Gasabo,0,PO-INTL-48192,Yalla Yalla Ltd,5/28/2025 10:00,22909
HUB-SOY-610,Seeds,Packet (2kg-5kg),11056,14921,sold,961,34,Sale,48,48,11418,8627e08f,AGRO-DEALER-53,Musanze,0,PO-INTL-14581,Bakhresa Group,5/28/2025 20:00,14373
HUB-CLI-339,Seeds,Packet (2kg-5kg),28143,38776,sold,879,25,Sale,29,29,11788,e23b3772,AGRO-DEALER-139,Nyagatare,0,PO-INTL-42214,Agrotech,5/29/2025 5:00,36586
HUB-ROC-140,Pesticides,Bottle (1L/500ml),8794,11309,sold,1315,24,Sale,57,57,21526,ae9163ee,AGRO-DEALER-173,Musanze,0,PO-INTL-89731,Yalla Yalla Ltd,5/29/2025 12:00,11432
HUB-PIC-246,Equipment,Unit (Piece),40675,49696,sold,1266,10,Sale,83,83,10580,694adecb,AGRO-DEALER-28,Rubavu,0,PO-INTL-77194,Agrotech,5/29/2025 15:00,52878
HUB-HYB-531,Seeds,Packet (2kg-5kg),23920,30616,sold,1269,17,Sale,91,91,9221,685772ca,AGRO-DEALER-54,Nyagatare,0,PO-INTL-33290,Bakhresa Group,5/30/2025 1:00,31096
HUB-PIC-335,Equipment,Unit (Piece),19000,26260,sold,682,40,Sale,83,83,10497,6956047a,AGRO-DEALER-101,Huye,0,PO-INTL-61040,Agrotech,5/30/2025 12:00,24700
HUB-SOY-808,Seeds,Packet (2kg-5kg),37154,47454,sold,1284,38,Sale,42,42,11376,00a73b63,AGRO-DEALER-126,Gasabo,0,PO-INTL-34161,ETG Rwanda,5/30/2025 20:00,48300
HUB-PIC-401,Equipment,Unit (Piece),43577,57934,available,777,30,Adjustment,0,0,10494,8d441d95,AGRO-DEALER-139,Nyagatare,0,PO-INTL-80192,Yalla Yalla Ltd,5/30/2025 23:00,56650
HUB-CLI-786,Seeds,Packet (2kg-5kg),20048,24896,sold,1377,39,Sale,26,26,11762,90dbba00,AGRO-DEALER-52,Rubavu,0,PO-INTL-20683,ETG Rwanda,5/31/2025 4:00,26062
HUB-NPK-375,Fertilizers,Bag (50kg),17583,20591,sold,1324,7,Sale,22,22,12639,ab304810,AGRO-DEALER-46,Musanze,0,PO-INTL-10968,ETG Rwanda,5/31/2025 9:00,22858
HUB-DAP-650,Fertilizers,Bag (50kg),23667,27529,sold,552,42,Sale,20,20,17096,b399b147,AGRO-DEALER-56,Gasabo,0,PO-INTL-90771,ETG Rwanda,5/31/2025 20:00,30767
HUB-SOY-121,Seeds,Packet (2kg-5kg),31039,42093,sold,976,13,Sale,89,89,11287,11f645d3,AGRO-DEALER-75,Gasabo,0,PO-INTL-13641,ETG Rwanda,6/1/2025 0:00,40351
HUB-PIC-331,Equipment,Unit (Piece),25728,29829,sold,956,32,Sale,71,71,10423,dbfd84b8,AGRO-DEALER-98,Rubavu,0,PO-INTL-40028,Agrotech,6/1/2025 7:00,33446
HUB-ROC-754,Pesticides,Bottle (1L/500ml),41241,53011,sold,722,33,Sale,37,37,21489,85db4128,AGRO-DEALER-33,Huye,0,PO-INTL-56761,Bakhresa Group,6/1/2025 15:00,53613
HUB-NPK-720,Fertilizers,Bag (50kg),42421,58458,sold,530,27,Sale,86,86,12553,348eef49,AGRO-DEALER-122,Nyagatare,0,PO-INTL-70213,ETG Rwanda,6/1/2025 22:00,55147
HUB-DAP-218,Fertilizers,Bag (50kg),30824,42322,sold,1097,43,Sale,76,76,17020,07f64033,AGRO-DEALER-126,Gasabo,0,PO-INTL-27459,Agrotech,6/2/2025 7:00,40071
HUB-URE-607,Fertilizers,Bag (50kg),44626,54420,sold,861,29,Sale,17,17,10271,f3a1ded8,AGRO-DEALER-125,Gasabo,0,PO-INTL-64847,Agrotech,6/2/2025 8:00,58014
HUB-HYB-280,Seeds,Packet (2kg-5kg),39934,46521,available,1360,44,Purchase,0,0,9886,449ef3db,AGRO-DEALER-105,Huye,0,PO-INTL-95435,Bakhresa Group,6/2/2025 10:00,51914
HUB-ROC-323,Pesticides,Bottle (1L/500ml),17440,23919,sold,1017,21,Sale,27,27,21462,4f6fc296,AGRO-DEALER-122,Huye,0,PO-INTL-38074,Bakhresa Group,6/2/2025 19:00,22672
HUB-DIT-956,Pesticides,Bottle (1L/500ml),28470,33473,sold,595,14,Sale,25,25,15479,c4f65ab1,AGRO-DEALER-126,Musanze,0,PO-INTL-68453,Agrotech,6/3/2025 1:00,37011
HUB-DIT-890,Pesticides,Bottle (1L/500ml),24632,28792,sold,1148,11,Sale,29,29,15450,a74b65e3,AGRO-DEALER-58,Nyagatare,0,PO-INTL-17213,Yalla Yalla Ltd,6/3/2025 9:00,32022
HUB-KNA-985,Equipment,Unit (Piece),31273,37514,sold,603,17,Sale,43,43,12082,e0c6afac,AGRO-DEALER-161,Nyagatare,0,PO-INTL-44731,Yalla Yalla Ltd,6/3/2025 20:00,40655
HUB-SOY-800,Seeds,Packet (2kg-5kg),22214,27325,available,1142,31,Purchase,0,0,12928,38a45b51,AGRO-DEALER-166,Huye,0,PO-INTL-11067,Bakhresa Group,6/4/2025 6:00,28878
HUB-KNA-542,Equipment,Unit (Piece),42928,54591,sold,1329,33,Sale,54,54,12028,921151ec,AGRO-DEALER-59,Gasabo,0,PO-INTL-77262,Agrotech,6/4/2025 7:00,55806
HUB-KNA-456,Equipment,Unit (Piece),30901,43021,sold,1156,42,Sale,43,43,11985,ae7ad249,AGRO-DEALER-104,Huye,0,PO-INTL-58340,Bakhresa Group,6/4/2025 18:00,40171
HUB-CYP-791,Pesticides,Bottle (1L/500ml),19392,24268,available,1443,24,Adjustment,0,0,13623,ee21df4a,AGRO-DEALER-171,Gasabo,0,PO-INTL-42624,Bakhresa Group,6/4/2025 20:00,25210
HUB-URE-410,Fertilizers,Bag (50kg),21433,25814,available,1036,30,Adjustment,0,0,10267,dc47559d,AGRO-DEALER-135,Musanze,0,PO-INTL-72672,ETG Rwanda,6/5/2025 3:00,27863
HUB-SOY-839,Seeds,Packet (2kg-5kg),44335,60308,sold,719,10,Sale,44,44,12884,a8fd3518,AGRO-DEALER-185,Rubavu,0,PO-INTL-48889,ETG Rwanda,6/5/2025 4:00,57636
HUB-ROC-997,Pesticides,Bottle (1L/500ml),36963,47206,sold,858,37,Sale,22,22,21440,65329adf,AGRO-DEALER-15,Gasabo,0,PO-INTL-36145,Agrotech,6/5/2025 6:00,48052
HUB-PIC-713,Equipment,Unit (Piece),43391,57234,available,1403,25,Purchase,0,0,11862,ff7c7b82,AGRO-DEALER-77,Rubavu,0,PO-INTL-95501,Agrotech,6/5/2025 8:00,56408
HUB-KNA-886,Equipment,Unit (Piece),8016,9720,sold,823,8,Sale,38,38,11947,b97991b6,AGRO-DEALER-186,Gasabo,0,PO-INTL-63412,ETG Rwanda,6/5/2025 18:00,10421
HUB-KNA-109,Equipment,Unit (Piece),44171,58486,sold,591,24,Sale,15,15,11932,e831f63c,AGRO-DEALER-139,Gasabo,0,PO-INTL-56412,ETG Rwanda,6/6/2025 1:00,57422
HUB-PIC-920,Equipment,Unit (Piece),15348,17750,sold,1156,35,Sale,26,26,11836,e44f790e,AGRO-DEALER-86,Rubavu,0,PO-INTL-33704,Yalla Yalla Ltd,6/6/2025 5:00,19952
HUB-DIT-778,Pesticides,Bottle (1L/500ml),12597,17065,sold,967,32,Sale,98,98,15352,3179f4bd,AGRO-DEALER-161,Huye,0,PO-INTL-57952,ETG Rwanda,6/6/2025 10:00,16376
HUB-CLI-452,Seeds,Packet (2kg-5kg),15827,19667,sold,565,25,Sale,98,98,11664,e1d2da05,AGRO-DEALER-79,Huye,0,PO-INTL-95193,Yalla Yalla Ltd,6/6/2025 18:00,20575
HUB-CLI-251,Seeds,Packet (2kg-5kg),23828,27695,sold,1334,20,Sale,36,36,11628,1e1f9490,AGRO-DEALER-115,Gasabo,0,PO-INTL-36205,Agrotech,6/6/2025 19:00,30976
HUB-PIC-796,Equipment,Unit (Piece),28264,36273,sold,1132,17,Sale,93,93,11743,977cd702,AGRO-DEALER-74,Nyagatare,0,PO-INTL-96907,Yalla Yalla Ltd,6/7/2025 6:00,36743
HUB-KNA-420,Equipment,Unit (Piece),12814,15014,sold,889,12,Sale,46,46,11886,38912d1f,AGRO-DEALER-178,Gasabo,0,PO-INTL-25438,Yalla Yalla Ltd,6/7/2025 17:00,16658
HUB-PIC-815,Equipment,Unit (Piece),9529,11926,sold,1433,42,Sale,74,74,11669,148a9498,AGRO-DEALER-11,Huye,0,PO-INTL-45825,Agrotech,6/8/2025 1:00,12388
HUB-CYP-812,Pesticides,Bottle (1L/500ml),10536,13870,sold,627,30,Sale,67,67,13556,5f4d6089,AGRO-DEALER-31,Rubavu,0,PO-INTL-71416,Yalla Yalla Ltd,6/8/2025 5:00,13697
HUB-KNA-882,Equipment,Unit (Piece),14069,18297,sold,1120,17,Sale,65,65,11821,7e2512ba,AGRO-DEALER-116,Huye,0,PO-INTL-80793,Yalla Yalla Ltd,6/8/2025 11:00,18290
HUB-ROC-971,Pesticides,Bottle (1L/500ml),22238,26674,sold,583,8,Sale,97,97,21343,52cc0697,AGRO-DEALER-43,Musanze,0,PO-INTL-57013,Yalla Yalla Ltd,6/8/2025 13:00,28909
HUB-HYB-248,Seeds,Packet (2kg-5kg),27389,33956,available,587,29,Purchase,0,0,11557,7195eef6,AGRO-DEALER-68,Huye,0,PO-INTL-95395,Yalla Yalla Ltd,6/9/2025 0:00,35606
HUB-URE-410,Fertilizers,Bag (50kg),30855,42220,sold,960,37,Sale,69,69,10198,7765167f,AGRO-DEALER-24,Rubavu,0,PO-INTL-39377,Bakhresa Group,6/9/2025 1:00,40112
HUB-CLI-797,Seeds,Packet (2kg-5kg),14328,19573,sold,1065,23,Sale,46,46,11582,3b4f919e,AGRO-DEALER-39,Musanze,0,PO-INTL-65283,Yalla Yalla Ltd,6/9/2025 2:00,18626
HUB-DIT-948,Pesticides,Bottle (1L/500ml),37128,47913,sold,1169,8,Sale,10,10,15342,fb73a30b,AGRO-DEALER-120,Huye,0,PO-INTL-28522,ETG Rwanda,6/9/2025 12:00,48266
HUB-CLI-204,Seeds,Packet (2kg-5kg),36939,44947,sold,649,10,Sale,49,49,11533,f3336fcd,AGRO-DEALER-146,Huye,0,PO-INTL-92793,Agrotech,6/9/2025 13:00,48021
HUB-ROC-996,Pesticides,Bottle (1L/500ml),8574,10798,sold,870,22,Sale,78,78,21265,c89a3517,AGRO-DEALER-37,Nyagatare,0,PO-INTL-36613,ETG Rwanda,6/9/2025 19:00,11146
HUB-NPK-338,Fertilizers,Bag (50kg),36463,42090,sold,1031,36,Sale,75,75,12478,8b0dd3de,AGRO-DEALER-188,Musanze,0,PO-INTL-69896,Yalla Yalla Ltd,6/10/2025 5:00,47402
HUB-KNA-275,Equipment,Unit (Piece),31578,41910,sold,1044,8,Sale,97,97,11724,773b7dd5,AGRO-DEALER-58,Nyagatare,0,PO-INTL-66866,ETG Rwanda,6/10/2025 9:00,41051
HUB-ROC-540,Pesticides,Bottle (1L/500ml),44783,59104,sold,1336,41,Sale,24,24,21241,ebf2cdf6,AGRO-DEALER-105,Musanze,0,PO-INTL-86693,Bakhresa Group,6/10/2025 19:00,58218
HUB-DAP-290,Fertilizers,Bag (50kg),11968,16644,sold,508,40,Sale,15,15,17005,4af07280,AGRO-DEALER-60,Rubavu,0,PO-INTL-63472,Agrotech,6/11/2025 2:00,15558
HUB-KNA-856,Equipment,Unit (Piece),16407,22120,available,1346,42,Purchase,0,0,12387,6c89db4a,AGRO-DEALER-8,Musanze,0,PO-INTL-52531,Bakhresa Group,6/11/2025 7:00,21329
HUB-URE-621,Fertilizers,Bag (50kg),29136,39383,sold,605,24,Sale,38,38,10160,f87838f7,AGRO-DEALER-167,Musanze,0,PO-INTL-33296,Agrotech,6/11/2025 13:00,37877
HUB-NPK-453,Fertilizers,Bag (50kg),15976,19970,sold,1242,39,Sale,43,43,12435,46efacf7,AGRO-DEALER-61,Musanze,0,PO-INTL-38341,Bakhresa Group,6/11/2025 17:00,20769
HUB-NPK-468,Fertilizers,Bag (50kg),32534,39527,sold,1365,23,Sale,32,32,12403,13930633,AGRO-DEALER-141,Nyagatare,0,PO-INTL-65612,Agrotech,6/11/2025 18:00,42294
HUB-PIC-809,Equipment,Unit (Piece),34579,43451,sold,1041,11,Sale,68,68,11601,138de1ca,AGRO-DEALER-145,Nyagatare,0,PO-INTL-62243,Bakhresa Group,6/11/2025 19:00,44953
HUB-URE-314,Fertilizers,Bag (50kg),7189,9230,available,959,28,Purchase,0,0,10924,ffa77d8c,AGRO-DEALER-34,Nyagatare,0,PO-INTL-57965,Yalla Yalla Ltd,6/12/2025 0:00,9346
HUB-CLI-531,Seeds,Packet (2kg-5kg),7397,9464,sold,805,14,Sale,10,10,11523,03e55a64,AGRO-DEALER-141,Rubavu,0,PO-INTL-66235,Bakhresa Group,6/12/2025 2:00,9616
HUB-CLI-888,Seeds,Packet (2kg-5kg),11261,13982,sold,1349,26,Sale,52,52,11471,fa819631,AGRO-DEALER-57,Musanze,0,PO-INTL-12889,Yalla Yalla Ltd,6/12/2025 7:00,14639
HUB-CLI-945,Seeds,Packet (2kg-5kg),18240,24795,sold,1207,12,Sale,70,70,11401,298b467c,AGRO-DEALER-90,Gasabo,0,PO-INTL-28706,ETG Rwanda,6/12/2025 16:00,23712
HUB-ROC-765,Pesticides,Bottle (1L/500ml),18080,23630,sold,1067,13,Sale,84,84,21157,b58789eb,AGRO-DEALER-22,Gasabo,0,PO-INTL-22818,Agrotech,6/12/2025 22:00,23504
HUB-CLI-684,Seeds,Packet (2kg-5kg),13025,17307,sold,1167,22,Sale,75,75,11326,265761e1,AGRO-DEALER-77,Nyagatare,0,PO-INTL-84408,ETG Rwanda,6/13/2025 7:00,16932
HUB-ROC-520,Pesticides,Bottle (1L/500ml),18144,22158,sold,604,34,Sale,63,63,21094,55c393de,AGRO-DEALER-193,Gasabo,0,PO-INTL-92249,Agrotech,6/13/2025 13:00,23587
HUB-PIC-774,Equipment,Unit (Piece),5195,7191,sold,949,22,Sale,26,26,11575,d21859ce,AGRO-DEALER-75,Rubavu,0,PO-INTL-17848,Agrotech,6/13/2025 23:00,6754
HUB-URE-513,Fertilizers,Bag (50kg),20343,25895,available,780,24,Purchase,0,0,12551,bc37071c,AGRO-DEALER-191,Rubavu,0,PO-INTL-83746,Bakhresa Group,6/14/2025 3:00,26446
HUB-KNA-598,Equipment,Unit (Piece),15500,18028,sold,1020,20,Sale,26,26,12361,c1f6f76e,AGRO-DEALER-190,Rubavu,0,PO-INTL-91867,ETG Rwanda,6/14/2025 6:00,20150
HUB-PIC-766,Equipment,Unit (Piece),13614,16649,sold,1183,10,Sale,17,17,11558,3a01694c,AGRO-DEALER-168,Huye,0,PO-INTL-19967,Agrotech,6/14/2025 10:00,17698
HUB-DAP-205,Fertilizers,Bag (50kg),20289,24762,sold,1344,44,Sale,35,35,16970,2edf16bf,AGRO-DEALER-39,Huye,0,PO-INTL-94793,Agrotech,6/14/2025 19:00,26376
HUB-PIC-816,Equipment,Unit (Piece),24007,29512,sold,1069,28,Sale,19,19,11539,91d1f398,AGRO-DEALER-142,Rubavu,0,PO-INTL-64639,Bakhresa Group,6/14/2025 20:00,31209
HUB-ROC-549,Pesticides,Bottle (1L/500ml),40289,47813,sold,1220,22,Sale,56,56,21038,bb741730,AGRO-DEALER-43,Huye,0,PO-INTL-80658,ETG Rwanda,6/14/2025 21:00,52376
HUB-KNA-897,Equipment,Unit (Piece),32092,42543,available,1454,39,Adjustment,0,0,12359,063a75c9,AGRO-DEALER-76,Musanze,0,PO-INTL-78187,Yalla Yalla Ltd,6/15/2025 8:00,41720
HUB-DIT-348,Pesticides,Bottle (1L/500ml),39017,48911,sold,745,44,Sale,55,55,15287,a484bb31,AGRO-DEALER-172,Nyagatare,0,PO-INTL-98220,Agrotech,6/15/2025 9:00,50722
HUB-HYB-939,Seeds,Packet (2kg-5kg),35850,41575,sold,1292,39,Sale,29,29,11528,acc9348a,AGRO-DEALER-46,Gasabo,0,PO-INTL-32369,ETG Rwanda,6/15/2025 13:00,46605
HUB-ROC-804,Pesticides,Bottle (1L/500ml),6611,8933,sold,1161,21,Sale,70,70,20968,efa42bfa,AGRO-DEALER-131,Huye,0,PO-INTL-57598,ETG Rwanda,6/15/2025 20:00,8594
HUB-SOY-724,Seeds,Packet (2kg-5kg),18825,24574,sold,632,17,Sale,36,36,12848,36af67c1,AGRO-DEALER-71,Nyagatare,0,PO-INTL-39047,ETG Rwanda,6/16/2025 6:00,24472
HUB-CYP-741,Pesticides,Bottle (1L/500ml),9051,11938,sold,522,32,Sale,82,82,13474,d26d0d4d,AGRO-DEALER-23,Nyagatare,0,PO-INTL-69860,Bakhresa Group,6/16/2025 11:00,11766
HUB-NPK-290,Fertilizers,Bag (50kg),19256,25744,sold,550,24,Sale,74,74,12329,9bbbbf40,AGRO-DEALER-137,Rubavu,0,PO-INTL-64951,Agrotech,6/16/2025 22:00,25033
HUB-DAP-247,Fertilizers,Bag (50kg),34308,44745,sold,864,42,Sale,19,19,16951,c01bfee7,AGRO-DEALER-108,Nyagatare,0,PO-INTL-67745,Yalla Yalla Ltd,6/17/2025 9:00,44600
HUB-KNA-225,Equipment,Unit (Piece),39519,48075,sold,805,15,Sale,20,20,12339,727bb97c,AGRO-DEALER-190,Gasabo,0,PO-INTL-83058,Bakhresa Group,6/17/2025 14:00,51375
HUB-PIC-729,Equipment,Unit (Piece),10420,13149,available,1105,15,Purchase,0,0,13341,37f1ac2d,AGRO-DEALER-178,Gasabo,0,PO-INTL-76945,Yalla Yalla Ltd,6/17/2025 15:00,13546
HUB-HYB-369,Seeds,Packet (2kg-5kg),41433,57419,sold,720,22,Sale,53,53,11475,a21279de,AGRO-DEALER-152,Nyagatare,0,PO-INTL-38743,Yalla Yalla Ltd,6/18/2025 1:00,53863
HUB-SOY-546,Seeds,Packet (2kg-5kg),12317,15289,sold,872,20,Sale,77,77,12771,fbe2f9fe,AGRO-DEALER-106,Rubavu,0,PO-INTL-44112,Bakhresa Group,6/18/2025 11:00,16012
HUB-PIC-880,Equipment,Unit (Piece),27268,36391,sold,693,21,Sale,41,41,13300,7c7f84f8,AGRO-DEALER-124,Nyagatare,0,PO-INTL-84391,ETG Rwanda,6/18/2025 12:00,35448
HUB-PIC-676,Equipment,Unit (Piece),16320,18923,available,516,34,Adjustment,0,0,13296,65e5bc53,AGRO-DEALER-95,Huye,0,PO-INTL-73294,ETG Rwanda,6/18/2025 23:00,21216
HUB-HYB-474,Seeds,Packet (2kg-5kg),31169,37991,available,1341,20,Adjustment,0,0,11474,bef2ef27,AGRO-DEALER-54,Huye,0,PO-INTL-31534,Agrotech,6/19/2025 1:00,40520
HUB-HYB-853,Seeds,Packet (2kg-5kg),26122,36371,sold,798,9,Sale,46,46,11428,7f5c6bc7,AGRO-DEALER-52,Rubavu,0,PO-INTL-21319,Bakhresa Group,6/19/2025 11:00,33959
HUB-PIC-534,Equipment,Unit (Piece),5432,7199,sold,941,28,Sale,70,70,13226,77a93267,AGRO-DEALER-161,Gasabo,0,PO-INTL-22856,Yalla Yalla Ltd,6/19/2025 20:00,7062
HUB-SOY-185,Seeds,Packet (2kg-5kg),16307,20632,sold,733,38,Sale,32,32,12739,d3008cf7,AGRO-DEALER-57,Rubavu,0,PO-INTL-44568,Agrotech,6/19/2025 22:00,21199
HUB-ROC-579,Pesticides,Bottle (1L/500ml),42831,50675,sold,1388,40,Sale,61,61,20907,a5cbbf74,AGRO-DEALER-163,Rubavu,0,PO-INTL-75888,Bakhresa Group,6/20/2025 8:00,55680
HUB-PIC-206,Equipment,Unit (Piece),14570,17777,available,881,25,Purchase,0,0,14315,11294d4e,AGRO-DEALER-15,Huye,0,PO-INTL-33396,Bakhresa Group,6/20/2025 9:00,18941
HUB-CLI-689,Seeds,Packet (2kg-5kg),39582,50463,sold,1359,12,Sale,62,62,11264,1b6a0f2f,AGRO-DEALER-186,Rubavu,0,PO-INTL-63260,Agrotech,6/20/2025 19:00,51457
HUB-PIC-337,Equipment,Unit (Piece),37310,46231,sold,875,34,Sale,54,54,14261,6871a9e1,AGRO-DEALER-82,Huye,0,PO-INTL-41075,Yalla Yalla Ltd,6/20/2025 22:00,48503
HUB-NPK-422,Fertilizers,Bag (50kg),21382,28759,sold,610,31,Sale,83,83,12246,1d4497f4,AGRO-DEALER-2,Gasabo,0,PO-INTL-29544,ETG Rwanda,6/21/2025 2:00,27797
HUB-CLI-602,Seeds,Packet (2kg-5kg),27396,34837,sold,1207,9,Sale,70,70,11194,a8b5969f,AGRO-DEALER-41,Rubavu,0,PO-INTL-67138,Agrotech,6/21/2025 10:00,35615
HUB-KNA-897,Equipment,Unit (Piece),34372,44992,available,760,25,Purchase,0,0,14031,71f9ff77,AGRO-DEALER-119,Nyagatare,0,PO-INTL-79918,Bakhresa Group,6/21/2025 12:00,44684
HUB-SOY-780,Seeds,Packet (2kg-5kg),41101,56228,sold,1367,44,Sale,15,15,12724,96d8a209,AGRO-DEALER-27,Nyagatare,0,PO-INTL-57928,ETG Rwanda,6/21/2025 20:00,53431
HUB-PIC-959,Equipment,Unit (Piece),26945,37544,sold,1291,28,Sale,99,99,14162,fe7968f7,AGRO-DEALER-73,Musanze,0,PO-INTL-17939,ETG Rwanda,6/22/2025 7:00,35028
HUB-CLI-767,Seeds,Packet (2kg-5kg),5372,6772,sold,559,37,Sale,82,82,11112,c7bd5e9e,AGRO-DEALER-131,Musanze,0,PO-INTL-89064,Agrotech,6/22/2025 18:00,6984
HUB-CLI-381,Seeds,Packet (2kg-5kg),28995,38385,available,564,21,Purchase,0,0,12570,282ff960,AGRO-DEALER-120,Huye,0,PO-INTL-19372,ETG Rwanda,6/23/2025 1:00,37694
HUB-DAP-667,Fertilizers,Bag (50kg),42176,55128,sold,1122,42,Sale,90,90,16861,3e0c873e,AGRO-DEALER-21,Rubavu,0,PO-INTL-34714,Agrotech,6/23/2025 3:00,54829
HUB-HYB-981,Seeds,Packet (2kg-5kg),21352,26299,sold,1473,33,Sale,46,46,11382,625acd45,AGRO-DEALER-128,Musanze,0,PO-INTL-22612,Yalla Yalla Ltd,6/23/2025 9:00,27758
HUB-KNA-159,Equipment,Unit (Piece),10898,12614,sold,896,36,Sale,90,90,13941,e05df9da,AGRO-DEALER-1,Gasabo,0,PO-INTL-42544,Yalla Yalla Ltd,6/23/2025 11:00,14167
HUB-URE-532,Fertilizers,Bag (50kg),40240,51583,available,930,14,Purchase,0,0,14507,85345f2d,AGRO-DEALER-56,Gasabo,0,PO-INTL-81947,ETG Rwanda,6/23/2025 22:00,52312
HUB-KNA-415,Equipment,Unit (Piece),9245,11771,sold,912,25,Sale,12,12,13929,ee89e28c,AGRO-DEALER-178,Musanze,0,PO-INTL-71256,Bakhresa Group,6/24/2025 4:00,12018
HUB-URE-654,Fertilizers,Bag (50kg),19942,26273,sold,556,9,Sale,59,59,14448,76a564ef,AGRO-DEALER-50,Huye,0,PO-INTL-92896,Yalla Yalla Ltd,6/24/2025 8:00,25925
HUB-URE-705,Fertilizers,Bag (50kg),26064,31950,sold,1237,22,Sale,33,33,14415,1b0ba167,AGRO-DEALER-65,Gasabo,0,PO-INTL-65184,Yalla Yalla Ltd,6/24/2025 18:00,33883
HUB-NPK-131,Fertilizers,Bag (50kg),12752,15349,sold,659,37,Sale,21,21,12225,4ca151ae,AGRO-DEALER-181,Rubavu,0,PO-INTL-69949,ETG Rwanda,6/24/2025 21:00,16578
HUB-SOY-921,Seeds,Packet (2kg-5kg),15740,20675,sold,1130,42,Sale,93,93,12631,5d768d5e,AGRO-DEALER-127,Gasabo,0,PO-INTL-22780,Agrotech,6/25/2025 1:00,20462
HUB-SOY-913,Seeds,Packet (2kg-5kg),29783,39280,sold,1124,43,Sale,36,36,12595,2982a241,AGRO-DEALER-35,Huye,0,PO-INTL-11359,Bakhresa Group,6/25/2025 10:00,38718
HUB-URE-548,Fertilizers,Bag (50kg),35419,49453,available,927,34,Purchase,0,0,15289,5416557a,AGRO-DEALER-100,Nyagatare,0,PO-INTL-18080,Bakhresa Group,6/25/2025 19:00,46045
HUB-HYB-526,Seeds,Packet (2kg-5kg),28165,33721,available,1137,14,Purchase,0,0,12245,891da17e,AGRO-DEALER-170,Rubavu,0,PO-INTL-93768,ETG Rwanda,6/26/2025 4:00,36614
HUB-CYP-949,Pesticides,Bottle (1L/500ml),15039,19864,sold,1072,28,Sale,63,63,13411,aa894247,AGRO-DEALER-87,Musanze,0,PO-INTL-45057,Agrotech,6/26/2025 8:00,19551
HUB-ROC-575,Pesticides,Bottle (1L/500ml),16450,20660,sold,1448,20,Sale,57,57,20850,18a4111f,AGRO-DEALER-107,Nyagatare,0,PO-INTL-48736,Agrotech,6/26/2025 19:00,21385
HUB-CLI-334,Seeds,Packet (2kg-5kg),14996,17491,sold,1495,11,Sale,32,32,12538,af499464,AGRO-DEALER-59,Huye,0,PO-INTL-14311,Agrotech,6/27/2025 6:00,19495
